source_key,repository,collection,source_type,source_rel,bytes,words,sha256,inventory_status
ZhJpBook:books/man-in-a-case-chekhov/markdown/en.md,ZhJpBook,man-in-a-case-chekhov,book-markdown,books/man-in-a-case-chekhov/markdown/en.md,29735,5338,4521127c5be1bf6b9d290ca54fb741f751987594b327061478e35d855f17e39a,catalogued-not-substantively-read
ZhJpBook:books/man-who-laughs/markdown/en.md,ZhJpBook,man-who-laughs,book-markdown,books/man-who-laughs/markdown/en.md,1161107,205420,667aac2ec7805ba86fc141850706cc9d1e7c9224824b25b575a00082b9880e5d,catalogued-not-substantively-read
ZhJpBook:books/mans-search-for-meaning/markdown/en.md,ZhJpBook,mans-search-for-meaning,book-markdown,books/mans-search-for-meaning/markdown/en.md,276750,48628,f3fde4e62e33ee90c96cdb012119f08b6319b55943eecda20c9d2565ad853a20,catalogued-not-substantively-read
ZhJpBook:books/manyoshu/markdown/japanese-source.md,ZhJpBook,manyoshu,book-markdown,books/manyoshu/markdown/japanese-source.md,979646,47823,4be96b9084902d23634858078dc2ae66b086f6c8b108a6d1cc1c234a8c8812f1,catalogued-not-substantively-read
ZhJpBook:books/martian-chronicles/markdown/en.md,ZhJpBook,martian-chronicles,book-markdown,books/martian-chronicles/markdown/en.md,354797,64046,d8646cf6002339a22c09b2e66ae45f8cde18b998e7f00a10021b1a44dfd9d388,catalogued-not-substantively-read
ZhJpBook:books/martian-chronicles/markdown/zh.md,ZhJpBook,martian-chronicles,book-markdown,books/martian-chronicles/markdown/zh.md,307018,11539,81ff6c71047678242cdc2d94b945b534795564704eabe236dc1d217859203598,catalogued-not-substantively-read
ZhJpBook:books/master-and-margarita/markdown/zh.md,ZhJpBook,master-and-margarita,book-markdown,books/master-and-margarita/markdown/zh.md,902554,34034,b9c5e37455967ea977a16b287ba8ad3b539dec8ec4af8b44d75b06811fde1fa4,catalogued-not-substantively-read
ZhJpBook:books/meditations-marcus-aurelius/markdown/en.md,ZhJpBook,meditations-marcus-aurelius,book-markdown,books/meditations-marcus-aurelius/markdown/en.md,314924,57347,f62dc5b626ec727352397fece2d250a5d48851eca73ba98ace79632cad43731b,catalogued-not-substantively-read
ZhJpBook:books/mengzi/markdown/wenyan.md,ZhJpBook,mengzi,book-markdown,books/mengzi/markdown/wenyan.md,136621,7524,3ba51ee1fbf2a2453d5288a0e3d8450c758c546bed4fd71fd7b7b9f509592e9a,catalogued-not-substantively-read
ZhJpBook:books/metamorphosis-kafka/markdown/ja.md,ZhJpBook,metamorphosis-kafka,book-markdown,books/metamorphosis-kafka/markdown/ja.md,168901,3238,2e6884c6ede4dac90ab3a284d72e2d0ad8ef37271d7ba07ce046eee9d0fa8642,catalogued-not-substantively-read
ZhJpBook:books/mom-test/markdown/en.md,ZhJpBook,mom-test,book-markdown,books/mom-test/markdown/en.md,175721,31180,248a876ae6ba468ab6fba521ae2467aba963ded0fc16cfe466e3935c60bd0601,catalogued-not-substantively-read
ZhJpBook:books/mom-test-complete-structure-repair/markdown/en.md,ZhJpBook,mom-test-complete-structure-repair,book-markdown,books/mom-test-complete-structure-repair/markdown/en.md,175555,31186,54bdcae35952c158a879f7a9424ad38ff3d422cccc5d4a6aa4117b2606f6a221,catalogued-not-substantively-read
ZhJpBook:books/moon-and-sixpence/markdown/en.md,ZhJpBook,moon-and-sixpence,book-markdown,books/moon-and-sixpence/markdown/en.md,417110,77225,17a8d9fec002e99f3fe8922a87589268afc338e2e96bb174108177ac707ce8a0,catalogued-not-substantively-read
ZhJpBook:books/mozi/markdown/wenyan.md,ZhJpBook,mozi,book-markdown,books/mozi/markdown/wenyan.md,277497,14741,27697d983c174177589251e638e9612a9c90745ce308be7768da8c31fa3c3ed9,catalogued-not-substantively-read
ZhJpBook:books/mrs-dalloway/markdown/en.md,ZhJpBook,mrs-dalloway,book-markdown,books/mrs-dalloway/markdown/en.md,362177,64404,5a67ad3b730d82462612cebbbd169ce8f938220d01937e7e2504c2c8a325afdc,catalogued-not-substantively-read
ZhJpBook:books/mudanting/markdown/wenyan.md,ZhJpBook,mudanting,book-markdown,books/mudanting/markdown/wenyan.md,257263,15392,0b2bdd303ccc93c96275a10abe458e7264b2701f6dc45c36db5e0864f8671c7c,catalogued-not-substantively-read
ZhJpBook:books/multipliers-leadership/markdown/en.md,ZhJpBook,multipliers-leadership,book-markdown,books/multipliers-leadership/markdown/en.md,525248,87796,23090bf687aafb94092af9aa1d552924701d3967d34fe14487b19d3b59968d10,catalogued-not-substantively-read
ZhJpBook:books/my-brief-history/markdown/en.md,ZhJpBook,my-brief-history,book-markdown,books/my-brief-history/markdown/en.md,118221,21048,4d652e71e5ee8f5c740283d3087af13bc5ccaa2a110b3917a39210ba18fb7ef1,catalogued-not-substantively-read
ZhJpBook:books/natsume-complete/markdown/book.md,ZhJpBook,natsume-complete,book-markdown,books/natsume-complete/markdown/book.md,10889704,229455,5760cf2f7061f0dce82de914f720b0affc4c8d8ca83bf0f4826caa02894ad791,catalogued-not-substantively-read
ZhJpBook:books/natsume-complete/markdown/book.raw.md,ZhJpBook,natsume-complete,book-markdown,books/natsume-complete/markdown/book.raw.md,10943925,231599,de877791facd74db090bac8dc4948fb817e9552007e3e576aa08cdc11db5cf3d,catalogued-not-substantively-read
ZhJpBook:books/nature-of-space-time/markdown/en.md,ZhJpBook,nature-of-space-time,book-markdown,books/nature-of-space-time/markdown/en.md,214041,36319,e14f13b3919a422091686318c52012e8c5af44e4756e8c6d8b5c8a6d6491744e,catalogued-not-substantively-read
ZhJpBook:books/naval-almanack/markdown/en.md,ZhJpBook,naval-almanack,book-markdown,books/naval-almanack/markdown/en.md,253160,45455,ba6b51e01126868ff42a3447bc2624a79f163a124356d61f88c60400c95d0ded,catalogued-not-substantively-read
ZhJpBook:books/new-roman-empire/markdown/en.md,ZhJpBook,new-roman-empire,book-markdown,books/new-roman-empire/markdown/en.md,2653147,438326,2d2c0123a759b705702b2d7d3a70fa341f0e6e614c8acaf8f168395f3e90263e,catalogued-not-substantively-read
ZhJpBook:books/new-roman-empire-gpt55-low/markdown/en.md,ZhJpBook,new-roman-empire-gpt55-low,book-markdown,books/new-roman-empire-gpt55-low/markdown/en.md,2653147,438326,2d2c0123a759b705702b2d7d3a70fa341f0e6e614c8acaf8f168395f3e90263e,catalogued-not-substantively-read
ZhJpBook:books/nihon-shoki/markdown/wenyan.md,ZhJpBook,nihon-shoki,book-markdown,books/nihon-shoki/markdown/wenyan.md,677679,33432,92916f60d30f354f748ebccc430e513bfbb38254b4a734a90f355545b9520ef7,catalogued-not-substantively-read
ZhJpBook:books/nineteen-eighty-four/markdown/en.md,ZhJpBook,nineteen-eighty-four,book-markdown,books/nineteen-eighty-four/markdown/en.md,585239,103685,0beb92240869e7ba20adaf0428a6bad158896c4abe665583a63e259484c0e9c0,catalogued-not-substantively-read
ZhJpBook:books/no-longer-human/markdown/ja.clean.md,ZhJpBook,no-longer-human,book-markdown,books/no-longer-human/markdown/ja.clean.md,222535,6748,9a4d46059b35f3abbb7e81f9feadd7da3034a8e3a56e270c589f0eed51ef7f8c,catalogued-not-substantively-read
ZhJpBook:books/no-longer-human/markdown/ja.md,ZhJpBook,no-longer-human,book-markdown,books/no-longer-human/markdown/ja.md,222514,6748,5d5657b9871b2a0c7b8f2ee56c979608155ba2a85cce123fa59c265bd01a24d2,catalogued-not-substantively-read
ZhJpBook:books/no-longer-human/markdown/ja.raw.md,ZhJpBook,no-longer-human,book-markdown,books/no-longer-human/markdown/ja.raw.md,305235,66845,a215bf2b3c36e4ff4003b98a5ea6e73253039907352840d3e9d53eaf868b3092,catalogued-not-substantively-read
ZhJpBook:books/no-longer-human/markdown/zh.clean.md,ZhJpBook,no-longer-human,book-markdown,books/no-longer-human/markdown/zh.clean.md,152145,5214,2e6fca0f164f020b9f51358dda62f07e715f53d8196f0457f5fc297a472a6893,catalogued-not-substantively-read
ZhJpBook:books/no-longer-human/markdown/zh.md,ZhJpBook,no-longer-human,book-markdown,books/no-longer-human/markdown/zh.md,152145,5214,2e6fca0f164f020b9f51358dda62f07e715f53d8196f0457f5fc297a472a6893,catalogued-not-substantively-read
ZhJpBook:books/no-longer-human/markdown/zh.raw.md,ZhJpBook,no-longer-human,book-markdown,books/no-longer-human/markdown/zh.raw.md,196376,8713,3c43b195fac07b2c55bdc8ad69f3acb60d05e3cd1f7b4296d30ead6c18154647,catalogued-not-substantively-read
ZhJpBook:books/notes-from-underground/markdown/en.md,ZhJpBook,notes-from-underground,book-markdown,books/notes-from-underground/markdown/en.md,240917,44347,a9eb468effeeb95d86eaa06f8f498d59d24b967f15afe1db11d5f3b8fd714e17,catalogued-not-substantively-read
ZhJpBook:books/notre-dame-de-paris/markdown/en.md,ZhJpBook,notre-dame-de-paris,book-markdown,books/notre-dame-de-paris/markdown/en.md,1049852,184442,4a721bd0ede1efb56aa04ead786ace483fb846b5979a37b2d3f15a2e8345e28c,catalogued-not-substantively-read
ZhJpBook:books/notre-dame-de-paris/markdown/en.ocr-polished.md,ZhJpBook,notre-dame-de-paris,book-markdown,books/notre-dame-de-paris/markdown/en.ocr-polished.md,1114343,192977,15560cd6080b82bfe318ec284a33c639ab9ba1c6eb8d8b2cb54181f3977a4435,catalogued-not-substantively-read
ZhJpBook:books/notre-dame-de-paris/markdown/zh.md,ZhJpBook,notre-dame-de-paris,book-markdown,books/notre-dame-de-paris/markdown/zh.md,308626,11897,75bd5f5cdf121732e8aaeef378e07f6b8b011adb9e483503db5d9762fd014a14,catalogued-not-substantively-read
ZhJpBook:books/notre-dame-de-paris/markdown/zh.ocr-polished.md,ZhJpBook,notre-dame-de-paris,book-markdown,books/notre-dame-de-paris/markdown/zh.ocr-polished.md,400829,22102,f5bd8bd2cbf43e0e9eb6024187505ed56df036f4b3ea27aaa7d8f7d1522c75ee,catalogued-not-substantively-read
ZhJpBook:books/odyssey-homer/markdown/en.md,ZhJpBook,odyssey-homer,book-markdown,books/odyssey-homer/markdown/en.md,685943,130146,f3699620434f688c823190edeb50d6725339d21e77995d98dd0f305176901c00,catalogued-not-substantively-read
ZhJpBook:books/odyssey-homer/markdown/jp.md,ZhJpBook,odyssey-homer,book-markdown,books/odyssey-homer/markdown/jp.md,631009,13653,f2c0987f1c8081c13fae7358f1b4a8022544f8a9f9c59c84c675e8f84258ee2d,catalogued-not-substantively-read
ZhJpBook:books/old-man-and-the-sea/markdown/en.md,ZhJpBook,old-man-and-the-sea,book-markdown,books/old-man-and-the-sea/markdown/en.md,148630,29360,408a3436e239af9682a1e693d895ea55d688db6eb6bada5451f51ab51295ed34,catalogued-not-substantively-read
ZhJpBook:books/oliver-twist/markdown/en.md,ZhJpBook,oliver-twist,book-markdown,books/oliver-twist/markdown/en.md,920786,162423,a92650d4755146ede6bf4bd5913530ad0175440906d0a8e8b078647709653441,catalogued-not-substantively-read
ZhJpBook:books/on-becoming-a-leader/markdown/en.md,ZhJpBook,on-becoming-a-leader,book-markdown,books/on-becoming-a-leader/markdown/en.md,459001,77616,75964e4d2112b38d921b14bbe6e35913bc661ead8acf5e5684fe4c8f1606d444,catalogued-not-substantively-read
ZhJpBook:books/one-hundred-years-of-solitude/markdown/en.md,ZhJpBook,one-hundred-years-of-solitude,book-markdown,books/one-hundred-years-of-solitude/markdown/en.md,811867,144735,5a5d2533b2b71a33d13cb9aefdfc97598dd34eb669eee74846c3ccdc21fdfe6a,catalogued-not-substantively-read
ZhJpBook:books/one-hundred-years-of-solitude/markdown/en.ocr-polished.md,ZhJpBook,one-hundred-years-of-solitude,book-markdown,books/one-hundred-years-of-solitude/markdown/en.ocr-polished.md,822418,146194,8b63870d76105e5295c14cc2515812b55e5707aed0327b135199b5f568ea7ec5,catalogued-not-substantively-read
ZhJpBook:books/one-hundred-years-of-solitude/markdown/zh.md,ZhJpBook,one-hundred-years-of-solitude,book-markdown,books/one-hundred-years-of-solitude/markdown/zh.md,693861,19501,686e0c9e2c6277176a0e13436124d4eb068fa86a66733b78029bdff61b9a466d,catalogued-not-substantively-read
ZhJpBook:books/origins-earth-human-history/markdown/en.md,ZhJpBook,origins-earth-human-history,book-markdown,books/origins-earth-human-history/markdown/en.md,539438,88516,f5497b298d5f4c60be45ce657e2b479fe05cb273b9e50e8150651806e9e1751a,catalogued-not-substantively-read
ZhJpBook:books/ottomans-khans-caesars-caliphs/markdown/en.md,ZhJpBook,ottomans-khans-caesars-caliphs,book-markdown,books/ottomans-khans-caesars-caliphs/markdown/en.md,943158,151035,06e31efd85e0d58b9295fc267d7468d8f5613d478d1bc68ccbc77ca586501d55,catalogued-not-substantively-read
ZhJpBook:books/ovid-art-of-love/markdown/en.md,ZhJpBook,ovid-art-of-love,book-markdown,books/ovid-art-of-love/markdown/en.md,29923,5056,1f1cd4c5f03ce4b09f5b0a5700436707ddb115839ae928a0c33c2dbf891fdd50,catalogued-not-substantively-read
ZhJpBook:books/ovid-art-of-love/markdown/zh.md,ZhJpBook,ovid-art-of-love,book-markdown,books/ovid-art-of-love/markdown/zh.md,193818,8235,6ac9b44f47a83d320bb9245ff0f8097bccfff6da5d2aeabacef14c1b09af8a25,catalogued-not-substantively-read
ZhJpBook:books/ovid-art-of-love-spark/markdown/en.md,ZhJpBook,ovid-art-of-love-spark,book-markdown,books/ovid-art-of-love-spark/markdown/en.md,29923,5056,1f1cd4c5f03ce4b09f5b0a5700436707ddb115839ae928a0c33c2dbf891fdd50,catalogued-not-substantively-read
ZhJpBook:books/ovid-art-of-love-spark/markdown/zh.md,ZhJpBook,ovid-art-of-love-spark,book-markdown,books/ovid-art-of-love-spark/markdown/zh.md,193818,8235,6ac9b44f47a83d320bb9245ff0f8097bccfff6da5d2aeabacef14c1b09af8a25,catalogued-not-substantively-read
ZhJpBook:books/persian-fire/markdown/en.md,ZhJpBook,persian-fire,book-markdown,books/persian-fire/markdown/en.md,837878,141575,ce9baa0742d58c560737ec46d0f36f4604203289012916d28d457ca6e9344425,catalogued-not-substantively-read
ZhJpBook:books/personal-matter/markdown/en.md,ZhJpBook,personal-matter,book-markdown,books/personal-matter/markdown/en.md,373167,67221,76545fa3ea79340ea3fdb097ad0db2106d7b79ed85d57faf11ff54fa77a1425a,catalogued-not-substantively-read
ZhJpBook:books/platform-sutra/markdown/wenyan.md,ZhJpBook,platform-sutra,book-markdown,books/platform-sutra/markdown/wenyan.md,46654,2667,96358d8a5821968e8dfbb35a7bde5156ad81b10008d1673ada4f3d628eb696ca,catalogued-not-substantively-read
ZhJpBook:books/plato-republic/markdown/en.md,ZhJpBook,plato-republic,book-markdown,books/plato-republic/markdown/en.md,637377,118531,7a7a68b647ba429e3eacbe6a77051ef33618384188e717efc1acc4c3dd50704f,catalogued-not-substantively-read
ZhJpBook:books/plato-republic/markdown/en.source.md,ZhJpBook,plato-republic,book-markdown,books/plato-republic/markdown/en.source.md,641687,118533,8319ad18749c36c72b46f8d2816373bfeae6020fd982bad31a3245e84a6cc48b,catalogued-not-substantively-read
ZhJpBook:books/positioning-battle-for-your-mind/markdown/en.md,ZhJpBook,positioning-battle-for-your-mind,book-markdown,books/positioning-battle-for-your-mind/markdown/en.md,372703,63379,715e0c1b82f54d44e56503d26ae0a4553eb109e8b2fc6bb3031b2be784b7e3b9,catalogued-not-substantively-read
ZhJpBook:books/pride-and-prejudice/markdown/en.md,ZhJpBook,pride-and-prejudice,book-markdown,books/pride-and-prejudice/markdown/en.md,732702,129254,7215839c75115a5e43240bd0c71ab16c656d916a21396e455107425d336d4ac7,catalogued-not-substantively-read
ZhJpBook:books/psychology-of-money/markdown/en.md,ZhJpBook,psychology-of-money,book-markdown,books/psychology-of-money/markdown/en.md,309087,54283,6d963ae14c0151e682fcf6741413329a0d9819329390c4901f55b2545e38d4d6,catalogued-not-substantively-read
ZhJpBook:books/questions-that-sell/markdown/en.md,ZhJpBook,questions-that-sell,book-markdown,books/questions-that-sell/markdown/en.md,267682,44667,e30db34993e342523dabcb9ba541e66200b6d522e3c2cf18fbe447eae74a44a3,catalogued-not-substantively-read
ZhJpBook:books/questions-that-sell-complete-structure-repair/markdown/en.md,ZhJpBook,questions-that-sell-complete-structure-repair,book-markdown,books/questions-that-sell-complete-structure-repair/markdown/en.md,263508,44204,5cff0bc13b881329eaa2929c0ac7bcb8d456f54291ad194464aa72c63037ee48,catalogued-not-substantively-read
ZhJpBook:books/quran/markdown/quran-arabic-source.md,ZhJpBook,quran,book-markdown,books/quran/markdown/quran-arabic-source.md,1393377,299685,e9d3feaf2f6922b48d89912e17ef76e8b91f0fcbb6a1faafc49b5a82575cb3ea,catalogued-not-substantively-read
ZhJpBook:books/radical-candor/markdown/en.md,ZhJpBook,radical-candor,book-markdown,books/radical-candor/markdown/en.md,441309,78486,4e159d33fbffd156de7ae5b7ad5207a2c748090baa71354cab8a50f94b567519,catalogued-not-substantively-read
ZhJpBook:books/rashomon-stories/markdown/zh.clean.md,ZhJpBook,rashomon-stories,book-markdown,books/rashomon-stories/markdown/zh.clean.md,366531,12166,6aeecbd0292e941457ba02abb30b877e08e4febecd68df2d5cdc37ba72e9dc96,catalogued-not-substantively-read
ZhJpBook:books/rashomon-stories/markdown/zh.md,ZhJpBook,rashomon-stories,book-markdown,books/rashomon-stories/markdown/zh.md,366531,12166,6aeecbd0292e941457ba02abb30b877e08e4febecd68df2d5cdc37ba72e9dc96,catalogued-not-substantively-read
ZhJpBook:books/rashomon-stories/markdown/zh.raw.md,ZhJpBook,rashomon-stories,book-markdown,books/rashomon-stories/markdown/zh.raw.md,369610,12461,67e3afc59955c29c04a907e14366fd86b920d95a53983f3d6729991de3be3dc4,catalogued-not-substantively-read
ZhJpBook:books/red-and-black/markdown/en.md,ZhJpBook,red-and-black,book-markdown,books/red-and-black/markdown/en.md,1097293,196313,c8b6ab56e2125125d79af8c96426b26cd336e07fa2fdecf9ff5dac17ef988ac9,catalogued-not-substantively-read
ZhJpBook:books/red-mars/markdown/en.md,ZhJpBook,red-mars,book-markdown,books/red-mars/markdown/en.md,1186310,210321,feffde5a255201cabcb510efcfae95bea1462720534889d6b4959d8435bccb07,catalogued-not-substantively-read
ZhJpBook:books/red-mars/markdown/zh.md,ZhJpBook,red-mars,book-markdown,books/red-mars/markdown/zh.md,809316,24410,a1083c159aad5383eb4940487ae016f70ce3a3e73b59c1332d270fc81ec3e4ea,catalogued-not-substantively-read
ZhJpBook:books/red-rising-1/markdown/en.md,ZhJpBook,red-rising-1,book-markdown,books/red-rising-1/markdown/en.md,694482,129393,4f84c8b5a7b70fd1b7c2f76b688438008210101e238d0b26b813ea19e361bdc3,catalogued-not-substantively-read
ZhJpBook:books/red-rising-1/markdown/zh.md,ZhJpBook,red-rising-1,book-markdown,books/red-rising-1/markdown/zh.md,735242,24659,e7828bc22f7755c0c430eae3a76e6cbaaee3fd00233c4f2dd1739bebee0848f4,catalogued-not-substantively-read
ZhJpBook:books/red-rising-2/markdown/en.md,ZhJpBook,red-rising-2,book-markdown,books/red-rising-2/markdown/en.md,803951,145925,83bce4d69929a3005b1e0d80264efddbd1420bc190b16eccd872e315b81c8f6a,catalogued-not-substantively-read
ZhJpBook:books/red-rising-2/markdown/zh.md,ZhJpBook,red-rising-2,book-markdown,books/red-rising-2/markdown/zh.md,802523,27729,bec75317868f75e7ef7f45d06de0d47b461d767892fd917c10aa140bb0fd0eb0,catalogued-not-substantively-read
ZhJpBook:books/red-rising-3/markdown/en.md,ZhJpBook,red-rising-3,book-markdown,books/red-rising-3/markdown/en.md,969820,175700,e2530bbdade6bb93c1d1caca996ef4ace18ba8d1b6ab3c476a4747e08688b4f7,catalogued-not-substantively-read
ZhJpBook:books/red-rising-3/markdown/zh.md,ZhJpBook,red-rising-3,book-markdown,books/red-rising-3/markdown/zh.md,914530,31212,4aabece4289bba689259fad57497f39b6f1381bde212012cb48d7bb909c0126f,catalogued-not-substantively-read
ZhJpBook:books/resurrection/markdown/en.md,ZhJpBook,resurrection,book-markdown,books/resurrection/markdown/en.md,990906,175877,d59527ed438d27720e22899ee1ab52a74983770773448ac146eadf2d86914c8d,catalogued-not-substantively-read
ZhJpBook:books/return-of-the-king/markdown/en.md,ZhJpBook,return-of-the-king,book-markdown,books/return-of-the-king/markdown/en.md,977556,182103,95d7cc55568addc3f0477fe9516e34694493d8ee49c759c0f0448b10d3d118e9,catalogued-not-substantively-read
ZhJpBook:books/return-of-the-king/markdown/zh.md,ZhJpBook,return-of-the-king,book-markdown,books/return-of-the-king/markdown/zh.md,695219,22578,06a44bb98fb34c5d4ae323056723d8f924b33313c8c31927134cd42a0379af13,catalogued-not-substantively-read
ZhJpBook:books/reveries-of-the-solitary-walker/markdown/en.md,ZhJpBook,reveries-of-the-solitary-walker,book-markdown,books/reveries-of-the-solitary-walker/markdown/en.md,233730,42957,74366ac65e2748043e55ffe77bc2fa9987db37c6604dfc7d62d0cde6d9f20b08,catalogued-not-substantively-read
ZhJpBook:books/rickshaw-boy/markdown/en.md,ZhJpBook,rickshaw-boy,book-markdown,books/rickshaw-boy/markdown/en.md,532065,99096,9a7fbfdc41ed7445ccc2b33289159320893f383367028c135d47b017d2a4c107,catalogued-not-substantively-read
ZhJpBook:books/rise-fall-ancient-egypt/markdown/en.md,ZhJpBook,rise-fall-ancient-egypt,book-markdown,books/rise-fall-ancient-egypt/markdown/en.md,1026737,169042,309385ab9ea6a049947c9f2001b408661cf59a178fc04d35058e576472d9c706,catalogued-not-substantively-read
ZhJpBook:books/robinson-crusoe/markdown/en.md,ZhJpBook,robinson-crusoe,book-markdown,books/robinson-crusoe/markdown/en.md,631777,122812,1f040806712c740c106b8c449d9ae52f89f79ad5406b43c4ff8d2519a64a1554,catalogued-not-substantively-read
ZhJpBook:books/round-heads-sahara/markdown/en.md,ZhJpBook,round-heads-sahara,book-markdown,books/round-heads-sahara/markdown/en.md,345210,54651,275887e9d547a3906c4b8b468a6ebab37fe190a0d0dd8e79d6861d517e01d209,catalogued-not-substantively-read
ZhJpBook:books/rouputuan/markdown/zh.md,ZhJpBook,rouputuan,book-markdown,books/rouputuan/markdown/zh.md,284178,11519,16bc1a0ebb13d54810e709a6a062afc64b7d9f35683c44fb6c585f1436fe9ada,catalogued-not-substantively-read
ZhJpBook:books/sahara-cultural-history/markdown/en.md,ZhJpBook,sahara-cultural-history,book-markdown,books/sahara-cultural-history/markdown/en.md,505888,83197,e4958be3692b718e5df2825a06b4ec7639a998d89c6fd85039e9b757e9d146a1,catalogued-not-substantively-read
ZhJpBook:books/samurai-sourcebook/markdown/en.md,ZhJpBook,samurai-sourcebook,book-markdown,books/samurai-sourcebook/markdown/en.md,919548,152775,86f7a2779a162b85db3dc4d1b01a43f6d5d85024e497d23ee87a803599cda0b0,catalogued-not-substantively-read
ZhJpBook:books/samurai-world-warrior/markdown/en.md,ZhJpBook,samurai-world-warrior,book-markdown,books/samurai-world-warrior/markdown/en.md,305415,50802,35a7892bc14b680cf870c7c0395421f32558c1bd3bb70881acd18a006b3bb3d2,catalogued-not-substantively-read
ZhJpBook:books/sanguozhi/markdown/wenyan.md,ZhJpBook,sanguozhi,book-markdown,books/sanguozhi/markdown/wenyan.md,1163620,64809,290e078b595052b34b52d8885b4f890194da60e64fec70fdd56fcac24d4d673a,catalogued-not-substantively-read
ZhJpBook:books/sanguozhi-pei-zhu/markdown/pei-zhu.md,ZhJpBook,sanguozhi-pei-zhu,book-markdown,books/sanguozhi-pei-zhu/markdown/pei-zhu.md,962627,51869,2b8d0c9dd6cd1b5130f4e2bbf2ae7175d4aea1c00a35e6f8d770fd57e4bd666b,catalogued-not-substantively-read
ZhJpBook:books/sanshiro/markdown/ja.md,ZhJpBook,sanshiro,book-markdown,books/sanshiro/markdown/ja.md,508088,12129,48c26d02c9c0053330f2eb2e70e5ef077198ec63caecb73ce0ecffcd68283050,catalogued-not-substantively-read
ZhJpBook:books/sanxingdui/markdown/huaxia-shendu.ocr.md,ZhJpBook,sanxingdui,book-markdown,books/sanxingdui/markdown/huaxia-shendu.ocr.md,771269,45545,e78c497ecf36f0c82c7f4e0b4b975a9a7791784e88956b8ed80d780475152cff,catalogued-not-substantively-read
ZhJpBook:books/sanxingdui/markdown/huaxia-shendu.polished.md,ZhJpBook,sanxingdui,book-markdown,books/sanxingdui/markdown/huaxia-shendu.polished.md,749147,30692,065538ff2287d1d00ce4b3dcb6216c4dc6c5e00ec848fc9a2c4a45acb478712e,catalogued-not-substantively-read
ZhJpBook:books/sanxingdui/markdown/jisikeng.ocr.md,ZhJpBook,sanxingdui,book-markdown,books/sanxingdui/markdown/jisikeng.ocr.md,631228,75702,b6694818bfd0fda871130e95b14d757439bb75927d607510706b4d22c2aa3a73,catalogued-not-substantively-read
ZhJpBook:books/sanxingdui/markdown/jisikeng.polished.md,ZhJpBook,sanxingdui,book-markdown,books/sanxingdui/markdown/jisikeng.polished.md,642857,53439,21763ff874c21742e3f787847b0b524024648e155f70a0c96d5fe6e9e1ab4e99,catalogued-not-substantively-read
ZhJpBook:books/sanxingdui/markdown/renjian-tianguo.ocr.md,ZhJpBook,sanxingdui,book-markdown,books/sanxingdui/markdown/renjian-tianguo.ocr.md,413568,22509,3ad3c90213c6683db467434674ede80b55706cccdcff17ab2953ed1c050c2642,catalogued-not-substantively-read
ZhJpBook:books/sanxingdui/markdown/renjian-tianguo.polished.md,ZhJpBook,sanxingdui,book-markdown,books/sanxingdui/markdown/renjian-tianguo.polished.md,393956,13435,a7670285693a49c5924e95566d5d1ddfff7ab6c78fe9b338013ecfc612fa7752,catalogued-not-substantively-read
ZhJpBook:books/sanxingdui/markdown/shenqi-gushu.ocr.md,ZhJpBook,sanxingdui,book-markdown,books/sanxingdui/markdown/shenqi-gushu.ocr.md,62263,6823,52218ad25bd0cb83a423d7e8979a6a468bc0d3cf00114e1bc4b618b2ac007184,catalogued-not-substantively-read
ZhJpBook:books/sanxingdui/markdown/shenqi-gushu.polished.md,ZhJpBook,sanxingdui,book-markdown,books/sanxingdui/markdown/shenqi-gushu.polished.md,55967,3177,9537b5ce9256904a454caf54a0e82d450c7264cac1b5bf7560ce97f29bc2a78b,catalogued-not-substantively-read
ZhJpBook:books/sanxingdui/markdown/shenqi-gushu.reviewed.md,ZhJpBook,sanxingdui,book-markdown,books/sanxingdui/markdown/shenqi-gushu.reviewed.md,54655,3202,20c93ab078e2ca7d5cd9a8849184d732846197702657a26088465a3d0f8afe23,catalogued-not-substantively-read
ZhJpBook:books/sanxingdui/markdown/wenwu-quanjilu.ocr.md,ZhJpBook,sanxingdui,book-markdown,books/sanxingdui/markdown/wenwu-quanjilu.ocr.md,332899,33386,cd8d6cc6c5423307dc1d3af986ed451337c4bc30ae42bb4e2f4c57508ac44a04,catalogued-not-substantively-read
ZhJpBook:books/sanxingdui/markdown/wenwu-quanjilu.polished.md,ZhJpBook,sanxingdui,book-markdown,books/sanxingdui/markdown/wenwu-quanjilu.polished.md,284593,19140,fee52e3988bafccb97a4ae86d99da087cfb2367e67043756263a03ead43a9c08,catalogued-not-substantively-read
ZhJpBook:books/secrets-question-based-selling/markdown/en.md,ZhJpBook,secrets-question-based-selling,book-markdown,books/secrets-question-based-selling/markdown/en.md,703185,116877,a8b05151d35272145db77113ecd34ecc03c15c8750e94db4f5e637a4bd537b74,catalogued-not-substantively-read
ZhJpBook:books/sentimental-education/markdown/en.md,ZhJpBook,sentimental-education,book-markdown,books/sentimental-education/markdown/en.md,992771,173322,975e6f0232d1e8b09a6bd4bd6af65407314b25d611437a7ba8826cc1711351b2,catalogued-not-substantively-read
ZhJpBook:books/seven-habits-effective-people/markdown/en.md,ZhJpBook,seven-habits-effective-people,book-markdown,books/seven-habits-effective-people/markdown/en.md,387661,66049,2ad3b85e9a24c2baa50be334bafef32c8ebe17e106e7601775213f78a8e55534,catalogued-not-substantively-read
